Id,C,Y_c,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
a1627,0,AA-,AA-,23.06993,23.35135,22.40044,22.35255,8.423102,0.6929011,0.2039275,31,1.033209,14.92825,4.593757,0.1942183,0.4256503,0.09687629,0.000798067,0.1161988,0.005599669,11.86332,0.00502419,0.005476984,0.05729078,0.08267213,0.09943144,0.1774086,0.08769632,0.07504185,0.8225914,0.08971225,0.2139614,0.9226248,0.5119693,0.4256503,0.2235316,0.2200727,3.902631,0.8917609,0.1852814,1.14339,0.8996364,0.6795299,0.8042326,0.1490093,0.1662934,0.2381253,1.049052,0.05903967,0.1238207,20.48794,19.28197,10.99621,0.136356,0.06654592,0.0428397,0.01577878,1.855103,2.353284,1.325013,6.446114,6.208487,22.85754,23.16624,22.16742,22.16136,8.430763,0.6704873,-0.2350011,30,1.800289,14.73548,4.681342,0.179655,0.418717,0.07989498,0.00082635,0.09954148,0.005906451,8.703892,0.005164057,0.005540474,0.07064043,0.06793937,0.09009696,0.1571527,0.07310342,0.06616735,0.8428473,0.08404924,0.1844608,0.5521275,0.5015148,0.418717,0.2106468,0.2346675,1.82189,0.9191606,0.3256151,1.200995,0.8788666,0.8044382,0.7498097,0.2441494,0.1133891,0.2046775,1.006078,0.07558234,0.1130454,18.2009,15.47136,0.7542744,-0.003466216,-0.001727857,-0.09084918,-0.03325883,1.881413,2.382223,1.361653,5.754461,5.934422,2009,6,2008,6
a1628,0,A+,A+,22.3452,21.88813,21.55047,21.74426,7.531552,1.528009,-0.3744753,31,1.06966,14.35657,2.254455,0.08129066,0.278433,0.08605882,0.01354044,0.05167777,0.005812648,2.466095,0.02272116,0.02414321,0.2783711,0.05890068,0.03671932,0.1776881,0.08162184,0.05799589,0.8223119,0.09606629,0.08255888,1.13479,0.451704,0.278433,0.170866,0.4051276,0.5065399,1.464144,0.9457778,2.461274,0.4935627,1.077344,0.6238323,0.5900067,0.09258449,0.3026946,0.8238325,0.3443797,0.04491966,0,3.787607,-2.051828,-0.08007055,-0.04390236,-0.08646731,-0.07488065,5.555356,0.6873353,0.6331366,3.105082,6.994081,22.20614,21.87546,21.49864,21.52714,7.559038,1.481218,0.2655924,30,3.157831,14.31642,2.400689,0.1506428,0.2938882,0.1036159,0.009011235,0.07266988,0.004239792,4.339196,0.01491267,0.01632008,0.1474306,0.08623779,0.07424807,0.1931926,0.1011505,0.1033472,0.8068074,0.09204215,0.1257035,0.3239054,0.4928749,0.2938882,0.1936135,0.4094635,0.3586927,1.492527,0.9081828,2.465251,0.4935627,0.9189845,0.5392107,0.4897019,0.05358692,0.2405943,0.9718999,0.3443797,0.0890849,0,6.948177,-2.147633,-0.09902274,-0.06533823,-0.1818867,-0.1549461,3.232008,0.7455097,0.7184335,3.192883,6.74335,2009,6,2008,6
a1629,0,A-,A-,20.88249,21.11782,19.88001,20.42526,6.553933,1.221325,-0.35903,30,0.3320773,14.56388,4.508488,0.09455752,0.2749198,0.04249153,-9.11E-05,0.0475426,0.008844409,4.555943,0.006898746,0.007117061,0.1836058,0.03067492,0.03469944,0.08728126,0.03757367,0.02742352,0.9127187,0.04970759,0.1057685,5.194706,0.3669665,0.2749198,0.08631435,0.1261723,0.2374954,1.951032,0.7949113,2.255101,0.4935627,1.329028,0.9610749,0.7639693,0.05285673,0.2825821,0.5796953,0.3443797,0.04279089,17.43476,6.159313,-2.147633,-0.07754509,-0.04908864,-0.07815632,-0.03910132,5.255849,2.443094,1.265317,3.341858,5.776361,20.49632,20.91911,19.80747,19.79886,6.536692,0.8076219,-0.1240233,29,1.028775,14.38242,4.273696,0.1361499,0.3674189,0.07224091,-0.001610045,0.1015674,0.0075627,6.100961,0.003345165,0.003570856,0.05026642,0.06320354,0.06836809,0.1265869,0.0665487,0.04479594,0.8734131,0.06003818,0.1920968,0.9636948,0.502153,0.3674189,0.1450355,0.1841879,1.419731,1.55378,0.3479122,1.90458,0.4935627,0.8158186,0.7355264,0.2558986,0.0636085,0.1465592,1.008649,0.3341039,0.07738926,18.42936,21.59562,2.474632,0.01512238,0.00752863,0.01146822,0.003740909,1.329276,2.330998,1.526212,3.929163,6.562032,2009,6,2008,6
a1630,0,BBB-,BBB-,19.88327,19.98529,18.77653,19.48184,5.811141,0.804859,-0.05894231,29,0.2649384,14.17415,-22.89963,0.01222901,0.162085,0.05479914,0.02426443,0.05659351,0.003931917,0.3579835,0.027815,0.02847824,0.5442764,0.02328955,0.004026661,0.1654206,0.05110455,0.003636119,0.8345794,0.114316,0.07800387,7.67296,0.3306375,0.162085,0.3789966,0.2925927,7.187607,0.6439687,0.1433591,0.9103223,1.12664,1.654318,1.770625,0.2538353,0.429801,0.61514,0.4939587,-0.05250048,0.08478409,18.53781,1.970129,2.32017,0.06075116,0.04066455,-0.05390632,-0.03258322,10.13662,1.779524,1.107407,4.954354,11.77173,19.775,19.75278,18.8005,19.30118,5.826,0.7438956,0.3837337,28,0.5251599,13.92678,-21.23495,0.01684684,0.1715243,0.02246873,0.02344145,0.01596658,0.003077579,0.5051759,0.0265882,0.02631811,1.628635,-0.01026275,0.006332038,0.1344384,0.01632545,0.00647436,0.8655616,0.1181129,-0.02659683,3.154318,0.3773816,0.1715243,0.4234386,0.2069449,2.150287,0.8778101,0.4130032,1.106872,0.9158129,1.335079,1.167611,0.482227,0.3397104,0.5745288,0.6061202,0.0470913,0.08595531,18.58451,0.8450639,3.276184,0.0950651,0.05918928,-0.1021688,-0.06504197,26.14488,2.1267,0.9780177,4.155023,14.8831,2009,6,2008,6
a1631,0,BBB,BBB,19.04971,19.10366,18.50484,18.18241,5.590987,0.8522618,0.05183639,28,0.5399445,13.51267,-33.64487,0.02839921,0.1295279,0.05435146,0.01436548,0.05347924,0.001101924,0.273502,0.01540953,0.01597274,0.3041122,0.035261,0.01646916,0.1485585,0.05067053,0.01560421,0.8514415,0.097888,0.06417403,1.341596,0.579916,0.1295279,0.5956767,0.3185322,2.802531,0.4558298,0.31722,0.668894,1.15504,0.7164538,0.5499367,0.1744509,0.1654082,0.263221,1.380477,-0.1055953,0.05799153,18.52429,3.527134,6.259598,0.2036271,0.08554046,0.1207991,0.04808061,4.588594,2.58211,1.055431,8.122138,7.306683,19.09579,18.9273,18.58328,18.18201,5.655992,0.9647053,-0.0961612,27,0.8966527,13.27131,34.07202,0.04493519,0.1265527,0.05937577,0.01342716,0.04728314,0.000836945,0.4680677,0.01441769,0.01504259,0.2576435,0.04154217,0.02691584,0.1624661,0.05595986,0.03185505,0.8375339,0.1065062,0.05859997,0.7466322,0.5989926,0.1265527,0.583497,0.2873987,1.607202,0.525381,0.4608327,0.737272,1.099409,0.6611502,0.4582796,0.2111902,0.1375488,0.3281781,1.493719,-0.07212042,0.06339839,18.49644,4.118258,6.432485,0.1650333,0.06617957,0.08491516,0.04030027,6.5414,2.498691,0.8449474,6.678664,6.361397,2009,6,2008,6
a1632,0,BBB+,BBB+,21.89985,22.05722,20.66429,21.55642,6.766192,1.102332,-0.3837858,28,0.1740739,15.29103,-33.64487,0.07709938,0.07120052,0.038533,0.01496128,0.04509988,0.004246658,7.542119,0.0185896,0.01896788,0.4824332,0.0199434,0.02241051,0.118239,0.038533,0.01914737,0.881761,0.079706,0.08030469,17.01318,0.2906705,0.07120052,0.3113366,0.2588004,0.5008479,1.056477,0.760345,1.42536,0.7129246,2.288576,1.386275,1.054047,0.1260997,0.4267172,0.409782,0.1713986,0.05230049,19.26457,2.072826,2.950905,0.05984125,0.04244716,0.006086399,0.003688636,9.461603,1.937749,1.170422,4.379645,5.935689,20.81237,20.73323,19.41088,20.5297,6.648985,0.9165562,-0.03317184,27,1.025726,14.08424,3.94794,0.08113699,0.1746019,0.05857866,0.02395055,0.05412127,0.003967778,2.266276,0.02824512,0.02912869,0.4821742,0.03033354,0.01997836,0.1234406,0.05857866,0.02162377,0.8765594,0.0648619,0.1138179,2.984466,0.24623,0.1746019,0.07655124,0.156524,1.224097,1.252181,0.4419836,1.484548,0.4935627,2.711102,2.122939,0.9383042,0.2564205,0.6856571,0.3266647,0.2532885,0.02315385,0,2.073939,-2.147633,-0.09902274,-0.06533823,-0.1818867,-0.1531128,12.6689,1.897229,0.9239076,2.532539,4.549286,2009,6,2008,6
a1633,0,AA-,AA-,20.03598,20.4226,19.43507,19.24121,5.613128,0.3616582,0.1111105,27,0.7100148,14.80947,-33.64487,0.08930775,0.3271667,0.07123851,-0.000352915,0.06690651,0.003700556,2.238936,0.002363607,0.002542234,0.04754493,0.04329177,0.04896873,0.1372245,0.04545282,0.03326682,0.8627755,0.0917717,0.1162206,1.160217,0.5483145,0.3271667,0.5901754,0.01132995,0.1825767,0.7954344,0.2444581,0.7984054,1.114859,0.7544994,0.6619516,0.1618194,0.01767539,0.08780353,1.21393,-0.07317031,0.08692524,18.76509,32.96474,29.90517,0.2035692,0.09194924,-0.01975882,-0.00606303,0.6812255,5.06956,1.471999,6.176098,3.981977,19.93052,20.29055,19.38667,19.06181,5.602119,0.4944609,-0.04588611,26,1.134591,14.68843,-33.64487,0.09667215,0.3312367,0.07725033,-0.003110771,0.0722362,0.005009098,2.309039,0.002363607,0.002542234,0.007616758,0.05001214,0.05611896,0.1478741,0.05039599,0.03915171,0.8521259,0.09747815,0.1234884,0.6369072,0.580508,0.3312367,0.6039171,0.01132995,0.2277651,0.8513011,0.09852933,0.8594323,1.090187,0.6116736,0.6732613,0.0645511,0.01767539,0.08780353,1.383836,-0.0549386,0.0946112,18.79716,38.2316,36.78999,0.2677914,0.1123364,0.0155829,0.004560507,0.1240081,5.06956,1.433372,5.679967,3.554278,2009,6,2008,6
a1634,0,AAA,AAA,24.08039,23.87883,23.14756,23.60302,9.660103,0.9762142,0.2060913,47,0.4600967,14.22431,-1.106577,-0.0706009,0.2664659,-0.04170263,0.02629339,-0.03172468,0.001938251,-4.54206,0.03171007,0.02830325,-0.3576651,-0.1160399,-0.03303951,0.03819666,-0.04766605,-0.09233301,0.9618033,0.05512346,-0.09203787,2.470921,0.4679758,0.2664659,0.6924657,0.4369958,0.2488355,0.523104,1.823479,0.9291299,1.0096,1.101879,0.2549191,0.8819436,0.06578957,0.3805745,0.8796137,-0.008454521,0.03716265,21.44411,-1.153352,2.959775,0.04179734,0.0222372,-0.1473807,-0.1560309,-12.61952,2.032774,0.3709705,11.24346,14.15159,24.08039,23.87883,23.14756,23.60302,9.660103,0.5272033,-0.3060319,46,0.5746548,14.14281,-1.250723,0.03314372,0.3246676,0.09966431,0.01890386,0.03402536,0.002246692,2.286848,0.02529826,0.02724763,0.2612353,0.07154265,0.01769194,0.1521028,0.09684091,0.05035374,0.8478972,0.05526193,0.04709063,1.519832,0.5337948,0.3246676,0.6924657,0.2907704,0.3391709,0.6891551,1.823479,0.9716954,1.003583,0.8380649,0.2424927,0.6628647,0.06679444,0.3201461,1.144978,-0.003180628,0.08750145,21.59641,3.939572,10.47424,0.1806349,0.08421293,-0.03937117,-0.05224102,9.142494,2.23892,0.3709705,11.19556,15.71447,2009,6,2008,6
a1635,0,BBB,BBB,22.11455,21.87416,21.06053,21.68602,7.469084,1.528009,-0.08298432,26,0.1740739,14.40508,-2.362095,-0.0682682,0.03101788,0.0127751,0.01725782,0.008108213,0.003734599,-3.209105,0.02200726,0.02175285,2.134237,-0.01169572,-0.02264189,0.07332802,0.01031154,-0.02879459,0.926672,0.06301648,-0.02638668,12.48528,0.3485331,0.03101788,0.6814258,0.4459142,1.663058,0.3194252,0.3183833,0.4956168,1.426365,1.845497,1.417773,0.4513951,0.2028673,0.4377122,0.5349975,-0.2392504,-0.000361242,18.61557,0.5804946,1.383043,0.01017473,0.006628501,-0.1818867,-0.1560309,37.34996,1.909584,0.7863243,9.046217,2.667291,21.76,21.54709,20.71543,21.32638,7.358831,1.45682,0.3559847,25,0.470274,14.18826,-5.088091,0.0365864,0.07938536,-0.001383758,0.03500896,-0.003750448,0.001364199,1.239614,0.03669684,0.03524012,-0.9457585,-0.04133716,0.0119927,0.05944257,-0.004640316,0.01483821,0.9405574,0.06408289,-0.09495695,4.204666,0.3518435,0.07938536,0.5106911,0.44616,0.7343411,0.3411035,0.4940146,0.6158882,1.208182,1.786605,1.233036,0.6091375,0.1419398,0.4168137,0.5428372,-0.1666413,0.04200248,17.84813,-0.03770783,0.5401389,-0.02104317,-0.01363927,-0.1072591,-0.08601583,-14.59448,1.852668,0.8082312,7.009245,2.728141,2009,6,2008,6
a1636,1,A+,A,20.20563,20.36211,19.17481,19.76446,5.958425,0.6037678,0.1172096,25,0.3811578,14.40368,-17.71179,0.07520816,0.1904561,0.02320059,0.01128429,0.02451119,0.003496784,0.996438,0.01427456,0.01437064,0.6810157,0.006686133,0.02682791,0.1406468,0.02096069,0.02294183,0.8593532,0.1196861,0.02191855,4.731255,0.3567155,0.1904561,0.4227386,0.279126,0.1825767,0.7719175,1.128902,1.070808,0.9097015,1.6875,0.8470821,0.9562726,0.01820951,0.3306902,0.5545221,0.02139579,0.06170696,18.59007,1.62531,3.371096,0.06152727,0.03957954,0.01306953,0.007189592,12.18887,2.409359,1.169389,7.427825,4.197976,20.17958,20.21276,19.13416,19.74642,5.976351,0.7779248,-0.1676035,24,0.6162885,14.23641,-12.50654,0.05625783,0.1770696,0.03116991,0.01336966,0.02938288,0.002079222,0.7156756,0.01538103,0.0155843,0.5411272,0.01304303,0.0197772,0.1583569,0.02842406,0.01913184,0.8416431,0.1299328,0.03835348,2.993046,0.3515458,0.1770696,0.4342011,0.3128751,0.3901875,0.5216915,0.6719063,0.7592383,1.056881,1.783733,1.103279,0.7413004,0.08847061,0.3888022,0.5421289,-0.09338021,0.05180341,18.60284,2.026517,3.719999,0.06669343,0.04324763,-0.004499257,-0.002822357,12.0666,2.245296,1.033733,6.98931,3.200706,2009,6,2008,6
a1637,-1,A-,A,22.20211,22.0914,21.15867,21.76788,5.342334,1.233021,-0.2709839,25,0.2536535,16.5079,10.33437,0.02960433,-0.01407496,0.07518744,0.02248641,0.06730752,0.007433393,0.9103513,0.03079006,0.03222057,0.4095107,0.04439738,0.01042781,0.3824251,0.07518744,0.01164862,0.6175749,0.3072377,0.1128335,7.249967,0.3522392,-0.01407496,0.265616,0.2111951,0.5584894,0.9672511,0.8476608,1.226224,0.8778742,1.664598,0.9953016,0.8436781,0.1509665,0.4629485,0.5437798,0.07931041,0.04693684,19.73676,2.441939,3.298654,0.097811,0.06335813,-0.01281437,-0.009272431,6.87811,1.806521,0.8951963,5.982841,8.79314,21.85241,21.81002,21.04359,21.26294,5.135798,1.261094,0.2362485,24,0.7508177,16.5079,4.184228,0.02475411,0.03931744,0.1047467,0.008071718,0.0774016,0.004790653,0.6890634,0.01306985,0.01401869,0.1618481,0.06768392,0.01102499,0.4940681,0.08075377,0.01150247,0.5059319,0.4133144,0.1456605,1.658556,0.4453801,0.03931744,0.2163083,0.1648959,1.513332,0.750586,0.4100954,0.8987933,1.065614,1.180953,0.8831126,0.3621604,0.1901901,0.3245513,0.8030368,-0.03980672,0.02686187,19.74309,8.014378,8.235942,0.1634396,0.09064686,0.1038935,0.06011693,3.232629,2.118523,0.9584891,5.751075,8.274633,2009,6,2008,6
a1638,0,AAA,AAA,23.83561,23.36382,23.14756,23.08875,8.391857,0.262246,0.3212349,24,1.43512,14.97196,3.196212,0.08223119,0.4204113,0.1882417,0.01640514,0.0779787,0.006051799,11.97553,0.02610533,0.02896998,0.2088611,0.0988836,0.04326564,0.5861895,0.1249889,0.06934875,0.4138105,0.5044301,0.1172525,0.6275518,0.5261464,0.4204113,0.3309512,0.01132995,0.3420765,1.157895,1.300636,1.16545,0.9570834,0.8150822,0.3914622,0.5091497,0.07804799,0.3478566,1.110356,0.0340772,0.1631616,21.59641,11.89069,10.00748,0.309594,0.1467022,0.1038142,0.07884903,1.79622,0.6873353,0.6238849,7.37946,2.667291,23.67028,23.19672,23.14756,22.7195,8.421123,0.4342206,-0.1824725,23,1.729797,14.7756,1.765833,0.1336682,0.4680036,0.1882417,0.01223261,0.110345,0.004926146,19.2412,0.0201425,0.02389491,0.1136835,0.137014,0.08201323,0.5861895,0.1607602,0.1284224,0.4138105,0.5044301,0.159399,0.3641102,0.6135583,0.4680036,0.260873,0.01132995,0.2414957,1.56773,1.440046,1.583326,0.8902313,0.5540433,0.258125,0.3717119,0.03529082,0.2154238,1.587713,0.09238415,0.1631616,21.59641,16.42101,16.57472,0.4323971,0.1779905,0.2646245,0.1578779,1.045788,0.6873353,0.6227833,6.683825,2.667291,2009,6,2008,6
a1639,0,A,A,20.92785,20.34017,20.23698,20.23242,7.078342,0.9429601,-0.1664116,24,0.7539551,13.26183,1.31546,0.04850662,0.3599839,0.04172873,0.01265022,0.02226005,0.003709235,4.181851,0.01932615,0.01973542,0.4823826,0.0207378,0.0243086,0.1088503,0.04006395,0.04375097,0.8911497,0.06878639,0.02299196,1.320305,0.5011399,0.3599839,0.07876841,0.0512977,1.966836,0.8881004,0.4154285,0.9361213,1.034767,0.7909893,0.7032859,0.292165,0.1733429,0.3166626,1.00457,-0.0225137,0.02772188,18.5542,2.159185,2.473439,0.03171546,0.01582158,-0.000743083,-0.000667181,13.65807,3.376055,0.5556129,2.869182,4.07678,20.72312,20.17018,20.12556,19.92426,7.077498,1.219669,0.5982295,23,1.750472,13.09268,1.161528,0.2403447,0.4176982,0.07213298,0.01225832,0.04091606,0.002590335,21.03197,0.01676123,0.01772484,0.2356538,0.05436527,0.108064,0.1338978,0.07112649,0.1284224,0.8661022,0.06277133,0.05684576,0.467112,0.5501559,0.4176982,0.07655124,0.035633,0.334668,1.574795,1.363175,1.632983,0.8511791,0.6656145,0.3460034,0.4716631,0.05297655,0.2112842,1.222993,0.120492,0.1535692,18.53758,4.303562,2.818256,0.03897278,0.01753167,0.02418723,0.0189141,5.091793,3.806245,0.5752576,2.73026,5.761471,2009,6,2008,6
a1640,0,A-,A-,20.09902,20.47888,18.99458,19.69646,4.85203,0.4868938,0.621502,24,1.179727,15.62685,-9.249747,0.1533955,0.2980178,0.04643093,0.009382153,0.06788576,0.005278126,7.281484,0.01299216,0.01344164,0.279817,0.03343877,0.05083489,0.2821447,0.04643093,0.03476887,0.7178553,0.2357137,0.1475273,1.710163,0.3313974,0.2980178,0.4894645,0.1389829,2.086371,0.6558799,0.3571431,0.7617502,1.231351,1.791417,1.486597,0.5309278,0.2581023,0.3991805,0.4956569,-0.1173748,0.08651467,18.46844,3.573765,1.984772,0.02797823,0.01870632,-0.06084291,-0.02782318,5.88018,3.001862,1.46208,8.469864,9.106398,19.76442,20.40733,19.01918,19.12079,7.619233,0.6385929,0.3384218,23,1.539889,12.78809,-13.78608,0.1466196,0.3530748,0.06614935,0.005977846,0.1094666,0.004208323,5.170149,0.008190428,0.008615727,0.1423098,0.0493631,0.06958843,0.2629352,0.05755352,0.03658705,0.7370648,0.2053817,0.1978186,0.7188529,0.4746188,0.3530748,0.6125839,0.1296393,1.537368,0.6258724,0.3334217,0.7190954,1.182642,1.053667,0.8301604,0.2767935,0.1510854,0.3114728,0.90338,-0.1106792,0.131398,18.77006,8.076422,8.861726,0.2331093,0.1224713,0.07067129,0.01952126,2.475625,3.641965,1.867203,11.95838,12.47843,2009,6,2008,6
a1641,0,B-,B-,18.44777,18.24396,17.22198,17.76196,4.729156,1.004054,-0.5450451,23,0.267861,14.15526,5.304837,-0.4322807,-0.1294431,-0.03658378,0.0274547,-0.03428904,0.000890276,-0.913851,0.02830791,0.02597142,-0.4591263,-0.08996395,-0.1019321,0.095197,-0.04766605,-0.1465203,0.904803,0.156853,-0.2249981,5.230799,0.4172111,-0.1294431,0.2205158,0.2396857,3.667197,0.7533838,0.1488102,0.9908847,1.009385,1.077869,1.215926,0.1809422,0.2388744,0.311641,0.7158872,-0.004624153,-0.07357623,18.35853,-1.153352,0.5199355,-0.02433113,-0.01417991,-0.05087815,-0.02841688,-8.163943,2.058723,1.043437,8.460564,5.813784,18.44777,18.24396,17.55065,17.76196,4.729156,0.6045584,-0.5450451,22,0.5946646,13.83462,2.478868,-0.2053122,-0.1072015,-0.04170263,0.03970962,-0.03428904,0.009508179,-0.5807955,0.05072117,0.04508451,-0.682623,-0.1160399,-0.1019321,0.1160477,-0.04766605,-0.1238582,0.8839523,0.1903511,-0.2068486,1.543417,0.521905,-0.1072015,0.1735713,0.1756532,9.22898,0.9206696,0.09852933,1.116847,0.9061475,0.7167887,0.8534737,0.0645511,0.23441,0.2602827,1.091634,0.05204758,-0.07357623,18.31341,-1.011151,-0.4343926,-0.09902274,-0.06282118,0.2991594,0.1578779,-5.877483,2.167299,0.8634731,6.723999,6.371736,2009,6,2008,6
a1642,0,AA-,AA-,21.323,22.44191,20.31764,20.86743,5.583496,0.5904242,0.0807399,23,0.6116523,16.5079,32.80171,0.06727779,0.1998415,0.05293263,0.00214678,0.1377671,0.01242475,5.197189,0.006205178,0.006482434,0.1266995,0.04277036,0.02461781,0.07461911,0.04897554,0.008041116,0.9253809,0.03192525,0.2749545,2.83313,0.3659129,0.1998415,0.2725796,0.2401681,8.1763,0.8102088,0.114693,1.0663,0.9125271,1.107053,1.55459,0.1783006,0.349652,0.3951261,0.5770705,0.03771441,0.03672991,18.20622,8.530397,0.5904385,-0.01227037,-0.007780483,-0.05108504,-0.01058058,2.438255,2.967722,1.867203,16.04293,31.45861,20.81491,21.93026,20.03959,20.19769,5.451038,0.6112103,0.2437592,22,1.256455,16.47923,19.03658,0.1242857,0.3014143,0.0289244,0.002044935,0.06852828,0.01313656,7.27046,0.006351083,0.00645509,0.2827291,0.01611241,0.05724078,0.06275725,0.02246349,0.01876346,0.9372428,0.04029376,0.1067256,0.9322099,0.460558,0.3014143,0.3003058,0.2732606,2.876279,0.9285709,0.1653237,1.277722,0.7606337,1.044559,1.005111,0.1661686,0.2078783,0.2849356,0.8537673,0.1285608,0.07695078,19.18394,4.554248,6.634932,0.2023878,0.1091765,0.1412012,0.0249684,3.22916,2.873011,1.867203,11.61519,16.08341,2009,6,2008,6
a1643,0,AA-,AA-,21.16669,21.49678,20.63958,20.27433,7.444249,0.7122526,0.3724954,22,0.8415698,14.05253,7.575902,0.1127522,0.436262,0.07202008,0.000413222,0.1001867,0.007886058,0.9713438,0.006082182,0.006511539,0.08445119,0.0659379,0.0665588,0.1714931,0.07202008,0.04784635,0.8285069,0.09947298,0.1553858,0.8246783,0.5903103,0.436262,0.4066893,0.1564861,2.101649,1.231817,0.2397038,1.460339,0.7727794,0.5010069,0.5598308,0.1341935,0.09416716,0.1913261,1.440872,0.1521301,0.132934,19.55809,11.84116,17.46119,0.3399557,0.1392763,0.1686396,0.04966586,1.909695,2.725308,1.391095,6.136477,7.855594,21.01633,21.39431,20.45613,20.1698,7.424762,0.8629726,-0.4797,21,1.210442,13.96955,9.850002,0.141546,0.4605577,0.07223701,-0.004247525,0.1054186,0.01073967,1.015017,0.002603027,0.002797853,0.03603454,0.06963398,0.0808364,0.1576454,0.07223701,0.0553923,0.8423546,0.0854084,0.1779382,0.6204492,0.5710965,0.4605577,0.4229398,0.1887625,0.3335214,1.21412,0.4583568,1.496627,0.793089,0.6047886,0.5149752,0.2360424,0.03628701,0.1621654,1.331527,0.1460583,0.137971,19.3019,27.75115,29.77151,0.2548234,0.1092947,0.1405425,0.04130569,1.5383,2.694318,1.459344,6.047034,7.364517,2009,6,2008,6
a1644,0,AA+,AA+,23.55107,23.27578,22.93774,22.77117,9.187276,0.9666531,-0.07518451,38,0.6660867,14.0885,9.81175,0.08585876,0.2369,0.1150822,-0.002361507,0.05985377,0.003904644,22.78131,0.002780563,0.003009403,0.03527644,0.07604155,0.04649666,0.3160028,0.07882211,0.06123199,0.6839972,0.2371807,0.1066245,1.270942,0.5415482,0.2369,0.4641561,0.4079343,0.8402178,0.3194252,0.4433995,0.515954,0.9648861,0.7636953,0.5865026,0.260055,0.09536261,0.2338404,1.181255,-0.1537424,0.07239929,20.96783,38.2316,34.11416,0.1525093,0.06991815,0.05030954,0.0303739,2.675887,2.050198,0.7593524,21.56501,4.782213,23.4317,23.12689,22.85552,22.60606,9.05275,0.8417558,-0.1932628,37,1.422232,14.07414,9.604797,0.08938163,0.2198891,0.1152254,-0.003648127,0.0580607,0.005230094,22.78131,0.003445755,0.00372637,0.043755,0.07530534,0.05023642,0.3147128,0.0787511,0.06813858,0.6852872,0.2359617,0.09878272,0.5478851,0.5620442,0.2198891,0.4852837,0.4162762,1.72117,0.3194252,0.2808655,0.4956168,0.9578768,0.7040402,0.608354,0.1708656,0.1091145,0.2366155,1.283335,-0.1727062,0.07459679,20.71259,33.43982,24.46491,0.1361127,0.05961134,-0.02074046,-0.01232035,2.785283,1.970267,0.7372684,21.56501,4.462476,2009,6,2008,6
a1645,-1,BB,BB+,18.96254,19.35144,18.15584,18.37136,5.645447,0.7431395,-0.09195441,23,0.3092037,13.70599,-32.44524,0.0125319,0.06151051,0.003040249,0.01605072,-0.002418151,0.006799323,0.0204678,0.02065934,0.02020872,-0.9457585,-0.02229838,0.005593308,0.06721971,-0.001639038,0.00379118,0.9327803,0.06885874,-0.07370821,4.011972,0.4463256,0.06151051,0.4917976,0.2488656,4.27906,0.7399959,0.2983644,0.985171,1.011025,1.198113,0.9554456,0.285071,0.3354472,0.4919923,0.8061158,-0.006323674,0.02956536,18.27954,0.147161,-0.5332893,-0.08440741,-0.04673422,0.2438514,0.09151353,37.34996,2.577374,1.475348,8.940322,31.45861,18.80467,19.17928,17.80213,18.34748,6.309918,0.5566347,-0.3818085,22,0.7826668,12.86936,-22.18757,0.004657391,0.06631827,-0.04110779,0.01806146,-0.03428904,0.005897885,0.005563927,0.02211662,0.02070842,-0.4820068,-0.06800107,0.001708998,0.03819666,-0.04588445,0.001175042,0.9618033,0.07907269,-0.2695287,2.20428,0.3669433,0.06631827,0.4324941,0.2393682,1.209744,0.9383767,0.6130944,1.233681,0.8490537,1.703701,1.069508,0.6557091,0.2653864,0.5414173,0.5796373,0.09170765,0.03385914,18.18555,-1.153352,-2.147633,-0.09902274,-0.06533823,-0.1009705,-0.04394898,-9.055652,2.495952,1.454415,10.32051,18.5095,2009,6,2008,6
