Id,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
b418,A+,21.25391199,21.03931348,21.04382499,19.59047328,6.728628613,1.056205182,-0.228185422,54,0.768627283,14.31068487,2.029390827,0.155979145,0.523875965,0.159629711,-0.001164686,0.12394726,0.003609541,8.330362528,0.003308849,0.00389417,0.021539772,0.137014013,0.108064038,0.21885617,0.153615797,0.128422388,0.78114383,0.065240373,0.149630364,0.304159635,0.701802582,0.523875965,0.412923814,0.240149782,0.182576707,1.951031972,0.409711981,2.465251354,0.668472466,0.276727515,0.242492652,0.067946274,0.017675388,0.087803526,2.346229512,0.2869653,0.163161628,19.72372499,38.23159755,36.78999464,0.432397102,0.160689605,0.299159427,0.129820415,0.370702573,1.829117774,0.806865327,6.368422674,12.26032242,21.21875716,20.87126452,20.89949055,19.92163863,6.705639095,0.805927547,0.719228235,53,1.40388322,14.16562543,2.392690342,0.074813769,0.452229279,0.103347479,0.004112304,0.067705561,0.003189721,3.458559478,0.008627398,0.009451687,0.090020487,0.087210763,0.054365803,0.181299196,0.095838161,0.076955549,0.818700804,0.085461035,0.084783566,0.280923156,0.701802582,0.452229279,0.431425349,0.198911899,2.520987685,1.574831584,0.265205624,1.965865654,0.733852171,0.276727515,0.29727829,0.078839874,0.122589159,0.293026341,2.346229512,0.208652787,0.100453076,19.46344711,11.97898607,19.87669617,0.420942814,0.11505134,0.284572994,0.110097231,4.013478195,1.923784558,0.706457217,6.231208577,12.96080545,2019,6,2018,6
b419,AA,24.08038913,23.75727518,23.14756329,23.51331274,9.355565624,1.123304101,-0.053588638,54,0.354718585,14.40170956,-5.524534272,0.023965002,0.347114814,0.050416437,0.0150865,0.030808945,0.000458451,3.057117429,0.015713301,0.01626071,0.318226071,0.033664492,0.012249225,0.099714202,0.049377793,0.019631951,0.900285798,0.050336409,0.041094724,2.696363959,0.511129746,0.347114814,0.624070188,0.541446612,0.367476756,0.574341996,1.42920682,1.308316205,0.922319342,0.911681131,0.393729509,0.5627209,0.091775547,0.403543684,1.045532514,0.062047669,0.059732536,21.23617963,3.208519767,5.824326026,0.096751036,0.047298703,0.025892991,0.0202876,12.82842235,1.335765611,0.623943344,7.964371047,13.16030574,24.08038913,23.67640183,23.14756329,23.516778,9.315690888,0.680104273,-0.16446993,53,0.459036274,14.36071094,-4.453296625,0.042707238,0.337921725,0.072367452,0.015558805,0.040976736,0.000458451,5.451952964,0.016057335,0.016997208,0.225040552,0.055295738,0.021799723,0.126916431,0.071353073,0.037960008,0.873083569,0.055563358,0.062210953,2.089317485,0.510445629,0.337921725,0.639402075,0.52117189,0.357865818,0.561374769,1.435928396,1.172393092,0.956639479,0.91383457,0.393719501,0.565353012,0.092193059,0.415227275,1.042674028,0.034646253,0.066529747,21.31915303,4.50681586,6.588123361,0.10525996,0.051530474,0.03211874,0.027380083,9.991205938,1.406856117,0.57428131,7.231863857,13.33120303,2019,6,2018,6
b420,BBB-,20.13284069,20.08164274,18.684485,19.86501835,6.625392368,1.201137076,0.183429065,53,0.365150648,13.45625037,-3.357846822,0.125846308,0.05003783,0.032140835,0.025231337,0.025558046,0.001002341,0.472161246,0.026286332,0.02630249,0.977163764,0.000614309,0.02851722,0.109997524,0.026900642,0.030015264,0.890002476,0.083096882,0.002484077,9.24586305,0.234956312,0.05003783,0.517902685,0.047372096,2.650246194,0.383324133,0.293707703,0.495616775,1.545983211,3.13909951,2.51688259,0.739227805,0.353587082,0.566823488,0.307114894,-0.239250405,0.072336602,18.63080742,1.222720406,3.060416663,0.067261078,0.051457663,0.041292874,0.033250359,18.56203861,4.317670991,0.95009058,6.198746947,4.770203913,20.1116537,19.9618005,18.65704394,19.84574425,6.695798917,0.95634819,-0.43614331,52,0.384524474,13.26600158,-2.967988023,-0.0770302,0.034393811,0.037729402,0.026892541,0.027005238,0.000480108,-0.287468258,0.027450266,0.027558315,0.8750203,0.003920739,-0.017235077,0.124538506,0.031371004,-0.020021363,0.875461494,0.093167502,0.014454946,8.909243058,0.233491464,0.034393811,0.523531157,0.110443735,3.740227247,0.371375028,0.242298048,0.495616775,1.545983211,3.09805583,2.642531568,0.640280241,0.429800976,0.66296538,0.304616913,-0.239250405,0.02826443,18.55337761,1.374464007,2.507103008,0.046461377,0.035613042,0.04088452,0.036404604,20.41227199,3.276774483,0.860834335,6.332303444,7.763509583,2019,6,2018,6
b421,AA,23.1303263,22.3691674,22.33313719,22.53140916,7.912056888,1.331904882,0.067494506,63,0.503854762,14.45711051,-2.883538632,0.05695133,0.219720924,0.133035972,0.014082521,0.035793203,0.000959688,22.78130872,0.016136978,0.017175906,0.210598139,0.060487525,0.025661914,0.558089354,0.076624503,0.054935888,0.441910646,0.481464851,0.062706641,2.419931405,0.450593755,0.219720924,0.612590809,0.498931821,0.671264083,0.319425177,0.879629984,0.566099639,1.179208626,1.148832375,0.648688291,0.570605671,0.118736958,0.343459393,0.820146767,-0.12682686,0.048725339,19.87026972,8.244169072,4.958653645,0.054313652,0.029840259,-0.005423503,-0.006378823,5.526795831,0.916456602,0.467124762,19.21890947,14.79602615,23.04090752,22.07688619,22.31647818,22.37809353,8.057377489,0.592469734,0.404759126,62,0.600373598,14.0195087,-2.260515221,0.043420936,0.221239773,0.157127687,0.016455259,0.034052964,0.001228936,21.69695576,0.0196778,0.021150204,0.220369999,0.069616568,0.02104183,0.586189462,0.089294368,0.055176311,0.413810539,0.504430058,0.05478468,1.771485577,0.484601034,0.221239773,0.653304273,0.365496965,0.894356741,0.319425177,0.809131263,0.495616775,1.223565398,1.027881664,0.587880598,0.475672571,0.124726162,0.363241994,0.940244483,-0.159874401,0.044463513,19.99923766,7.985023167,6.118396454,0.074524277,0.038409735,0.007149965,0.009663103,6.061951816,1.212468571,0.381356238,15.54288124,18.01251796,2019,6,2018,6
b422,A-,20.58692364,20.48594476,19.83458541,19.94965886,6.49375384,1.406811562,-0.132602513,53,1.111873112,13.99219092,-28.04501493,0.091938677,0.436077722,0.074678791,0.011574186,0.062205459,0.001030321,1.575208333,0.012713981,0.013469642,0.184755974,0.056101012,0.043327328,0.197982093,0.068814993,0.047930999,0.802017907,0.1291671,0.107609959,1.009068242,0.47126334,0.436077722,0.503495526,0.514158194,13.1139185,0.505177138,0.224847075,1.039797587,0.9697714,0.968000817,0.915996673,0.205959173,0.308721394,0.427091356,0.891300672,0.017179649,0.082367193,18.84651154,5.87375349,6.805245313,0.126185119,0.066718698,0.06369406,0.037255717,6.326712166,1.144675777,0.903952122,6.994280343,11.40465502,20.57837994,20.40147943,19.75074068,20.00376236,6.445719819,1.186660685,0.294566484,52,1.713709944,13.95575961,-11.39813504,0.091783977,0.403804786,0.081801414,0.012005193,0.062957667,0.001387089,1.446083333,0.013660701,0.014555579,0.181801491,0.061480052,0.040116932,0.213919236,0.075140753,0.047880053,0.786080764,0.138778483,0.117854583,0.751533951,0.4370799,0.403804786,0.510588692,0.441424927,2.030703621,0.64953795,0.500104731,1.162848078,0.902185276,1.141389004,0.858547525,0.429363679,0.242730208,0.387059151,0.776451045,0.061109371,0.078229519,18.82570024,5.988083216,6.560694809,0.113065048,0.063646588,0.023955121,0.016094298,5.647333626,1.229431339,0.837863143,5.721108463,9.696623668,2019,6,2018,6
b423,BBB+,20.21145617,20.25538505,18.97839503,19.86699322,6.298949247,1.100997852,-0.100621105,52,0.694551348,13.95643581,-2.727159803,-0.194684852,-0.067889128,-0.04170263,0.013017765,-0.034289037,0.000458451,-0.903546499,0.013036691,0.012302368,-0.279440083,-0.059689593,-0.056136376,0.082527258,-0.046652902,-0.053723748,0.917472743,0.12918016,-0.214036747,3.538221931,0.291399196,-0.067889128,0.674548008,0.430521281,3.65426847,0.319425177,0.294366679,0.506914669,1.545983211,2.392620825,1.878693648,0.553024811,0.338342325,0.453988852,0.411231817,-0.239250405,-0.010362141,18.09788993,-1.153352345,-1.75051583,-0.052875921,-0.03746792,-0.085267047,-0.057823555,-9.456910158,2.082452069,1.044908039,7.577434446,6.757651459,20.16659282,20.30765518,19.05259912,19.76873059,6.408528791,0.449182082,-0.412989851,51,0.864138219,13.89912638,-3.370233199,-0.119122055,-0.011641506,-0.03761113,0.007093844,-0.034289037,0.000458451,-0.595889633,0.007109081,0.006800464,-0.185747573,-0.045381891,-0.038720736,0.14102212,-0.038272809,-0.033626448,0.85897788,0.179294929,-0.159201261,2.391530863,0.328245427,-0.011641506,0.669912126,0.384790936,3.195727567,0.334541364,0.25016364,0.543784843,1.529840619,2.011926542,1.636986446,0.409514488,0.26960062,0.421051628,0.488638917,-0.239250405,0.007914703,18.33720987,-1.153352345,0.386261148,-0.007479095,-0.005024117,-0.069281333,-0.040417017,-9.722016881,2.174443663,1.151496451,7.522107804,5.555652413,2019,6,2018,6
b424,A,20.22176182,20.38454541,19.76099905,19.22533881,6.12905021,1.289259511,-0.06050869,52,0.368122117,14.2554952,3.602692502,0.050962379,0.503805773,0.050562377,0.003113474,0.057861742,0.001776818,1.289289886,0.00462337,0.004838925,0.09402929,0.044546096,0.032100966,0.095945942,0.049169466,0.027278601,0.904054058,0.046776476,0.083102175,1.592203827,0.630802302,0.503805773,0.304162716,0.468184399,1.361051833,1.326240182,0.557075239,2.465251354,0.535721135,0.457817569,0.375885971,0.209396767,0.111943351,0.243713559,1.708575933,0.344379685,0.061648217,18.45456713,10.93626017,3.60259727,0.038353292,0.014159947,-0.074512009,-0.023377025,4.095964653,1.346236259,1.176781985,5.392024445,12.81080716,20.18638116,20.40285927,19.71550127,19.20701065,6.12905021,0.911172624,-0.237062351,51,0.497562564,14.27380906,3.944623771,0.054226086,0.492789682,0.043798861,0.003354554,0.052592294,0.001399692,1.310752215,0.004481796,0.004658219,0.105814509,0.037873417,0.033810668,0.093320503,0.042355213,0.027229427,0.906679497,0.05096529,0.075309588,1.210518968,0.624452574,0.492789682,0.309670742,0.399509068,2.663177763,1.22667871,0.349631538,2.042793064,0.597962593,0.435820122,0.445605057,0.155797581,0.136399187,0.238891031,1.662779536,0.29016679,0.07024125,18.80165389,9.772613681,16.83080689,0.234587895,0.08809888,0.19622223,0.059346861,4.392601205,1.600914779,1.2416959,5.323121413,12.00851197,2019,6,2018,6
b425,AA+,22.03143951,21.96399656,21.03684967,21.56960225,6.683360946,0.484094863,-0.04730102,52,0.269678844,15.28063562,-3.869724665,0.019442651,0.341999117,0.04037248,0.010612606,0.022257958,0.001001405,6.56069224,0.011683879,0.011827309,0.490694992,0.012127,0.007191353,0.100728357,0.023810879,0.007693088,0.899271643,0.076917478,0.030648424,6.317200012,0.369875122,0.341999117,0.611437801,0.057706621,0.182576707,1.459464417,1.823478569,1.548842908,0.858451488,1.590553885,0.554312667,1.149302529,0.017675388,0.311532646,0.586987016,0.112527321,0.037802617,19.20864511,3.455400425,4.094220894,0.053631709,0.033794674,-0.00222974,-0.001503041,8.254831879,3.825878361,0.934781057,7.044433851,5.75413064,22.03274914,21.91570165,21.02766939,21.57701845,6.626717749,0.262245992,-0.092999547,51,0.337964717,15.2889839,-3.782805611,0.003782507,0.337116334,0.035505608,0.009432193,0.016504359,0.002339644,1.264698287,0.012062358,0.012141171,0.650130392,0.006491394,0.001384456,0.096665371,0.018553752,0.001556368,0.903334629,0.07811162,0.015776311,5.125165622,0.366015445,0.337116334,0.60116973,0.013566532,0.204446582,1.286860813,1.584294102,1.304559157,0.900997356,1.597044822,0.670250783,1.061874363,0.054546991,0.358221611,0.577325491,0.074715104,0.034905435,19.08861003,2.943504808,3.519666894,0.042644554,0.027035989,-0.013994555,-0.009974034,11.34195468,5.069560083,0.889542951,6.588845488,5.733773351,2019,6,2018,6
b426,BBB+,20.05580952,20.5511708,19.12304195,19.55581954,6.612041035,1.528008627,-0.545045066,52,0.6813084,13.93912977,-23.09965779,-0.098686674,0.048982616,0.018481412,0.009167594,0.030329679,0.001089595,-0.900956372,0.00983154,0.009917323,0.531969081,0.008649872,-0.038829581,0.107677295,0.018481412,-0.023660833,0.892322706,0.089195883,0.036077644,2.262607272,0.393463263,0.048982616,0.464507217,0.337167985,4.792884612,0.575002065,0.249921002,0.867492898,1.124918233,1.43391294,1.233304616,0.308228725,0.306842318,0.567739242,0.64870475,-0.064300404,0.014042469,18.57957563,1.879808498,3.700236147,0.071828838,0.043566829,-0.05873879,-0.021709481,18.71893335,2.333826132,1.64109103,8.054644911,11.4383419,20.03712072,20.6563301,19.17845075,19.48594995,6.650279049,1.045803805,-0.12571687,51,1.730643161,14.00605105,-33.64487117,0.087568451,0.085600626,0.032564495,0.007841689,0.060487212,0.000542828,0.844999887,0.008133931,0.008337624,0.249779118,0.024430564,0.037104966,0.107795406,0.032564495,0.019976197,0.892204594,0.075230911,0.107094791,0.785846413,0.423725273,0.085600626,0.457229443,0.262245868,2.381080077,0.695574703,0.382168141,0.942827255,1.040882836,1.259874165,0.983975596,0.376044124,0.231717652,0.43429422,0.735283456,-0.023837337,0.08862749,18.73197626,4.00353723,6.474751444,0.143533914,0.082714967,0.055633762,0.017260318,7.179934505,2.777318721,1.857458919,8.337223758,11.69466808,2019,6,2018,6
b427,A+,22.58079821,21.81887568,21.71731242,22.03315368,6.37331979,0.816808454,-0.289340896,52,0.25526296,15.44555589,1.705082133,0.240344686,0.523875965,0.053773677,0.009120445,0.022391624,0.000458451,22.78130872,0.009772966,0.010161106,0.203723918,0.03819865,0.108064038,0.146604728,0.047971616,0.128422388,0.853395272,0.098633112,0.042282084,5.372548163,0.421689597,0.523875965,0.147938452,0.361335091,1.666659566,0.391915058,0.648563276,0.613647395,0.737985709,1.245139456,0.831883474,0.539529071,0.245259911,0.520909184,0.729175188,-0.135531183,0.163161628,19.69850674,5.502288607,10.03190924,0.071243652,0.041200945,-0.022624205,-0.028030645,20.75348492,1.633378022,0.466768187,8.035705298,8.37861899,23.3998239,21.71386498,22.07478284,23.09086092,8.960467761,0.80531125,-0.223256694,51,1.26806311,12.75339722,-1.496114083,0.088225308,0.216247512,0.019761577,0.010053003,0.002471549,0.000458451,9.705692427,0.010631869,0.010660745,0.796962214,0.002708624,0.023449585,0.129318488,0.013340493,0.12657205,0.870681512,0.115977995,0.001888009,2.178393015,0.265792046,0.216247512,0.389623975,0.362759459,2.097933432,0.388235677,0.403952777,0.609245099,1.105250409,2.632622972,1.967544683,0.794795138,0.338568464,0.609593172,0.362011941,-0.204348295,0.068119955,20.47415455,1.858711542,24.91275069,0.064153064,0.04710169,-0.001171604,-0.004643042,37.34995912,0.687335304,0.370970491,2.532539453,2.667290844,2019,6,2018,6
b428,BBB,21.29899478,21.48509095,19.91591198,21.01023989,7.321849714,1.158940262,-0.098694239,51,0.435829042,14.16324124,5.919495024,0.240344686,0.17963442,0.100316391,0.003613817,0.12059369,0.010668639,14.00167104,0.012470855,0.013668866,0.124563892,0.087645273,0.091096916,0.128912193,0.100116128,0.07562809,0.871087808,0.031925255,0.274954469,6.854279289,0.250804181,0.17963442,0.07655124,0.315687376,0.730246801,0.854799512,0.424972384,1.249135967,0.706538081,2.637292797,2.096303334,0.890871024,0.104215699,0.316871974,0.334764523,0.130986135,0.09163445,18.50295492,8.044067103,1.512979686,0.010285409,0.007705786,0.009552148,0.005941223,2.622354428,1.621541787,1.204538098,10.10443552,4.988756857,21.36795071,21.4085349,19.67710643,21.16416385,7.216709487,0.938091387,0.162435717,50,0.69664782,14.19182541,7.377066775,0.206275962,0.119922575,0.067370446,0.002200076,0.069970349,0.00962002,6.721433829,0.011437492,0.01211278,0.170232411,0.055750019,0.038027887,0.112645711,0.067187511,0.036515455,0.887354289,0.0454582,0.274954469,6.350817461,0.184363804,0.119922575,0.07655124,0.310223078,0.399308844,0.86616111,0.500056261,1.255711929,0.69526331,3.770755547,2.949261514,1.474796684,0.071368236,0.304191663,0.22603681,0.139040055,0.038186666,0,5.890316393,-2.147632825,-0.099022737,-0.065338233,-0.127183743,-0.099609923,4.33563181,1.473123661,1.041418981,7.739749063,3.698770519,2019,6,2018,6
b429,AA+,24.04174615,22.70718333,22.85547387,23.60302128,5.198497031,0.531592865,-0.015088899,51,0.73468298,16.50789808,1.244131224,0.013127692,0.218310963,0.038094818,0.006127741,0.0035635,0.001215043,0.949755038,0.010742882,0.010772966,0.793689797,0.002792484,0.004008544,0.271723582,0.013535367,0.015225795,0.728276418,0.258188216,0.002407626,3.096443044,0.30535743,0.218310963,0.093745309,0.027367821,3.049603397,0.921276635,0.174127925,0.947199419,1.076493538,2.189700151,1.937481148,0.337369573,0.147092567,0.204755147,0.439589284,-0.031238105,0.01803558,0,3.546051933,-2.147632825,-0.04308884,-0.029931342,-0.05503618,-0.145212148,20.41560196,2.525879101,0.370970491,10.10209119,6.59592357,23.80961813,21.3486627,22.73681238,23.39099564,8.454466362,0.589762423,-0.229083822,50,0.649301668,12.89419634,0.310568178,0.066128826,0.021737955,0.023837219,0.002837852,-0.000308879,0.000458451,6.721778707,0.007128945,0.00705314,-0.945758545,-0.010747768,0.022618601,0.264830198,-0.003618822,0.128422388,0.735169803,0.26844902,-0.002681961,2.962600657,0.34204747,0.021737955,0.07655124,0.018570258,0.860058513,1.746698798,0.919008241,1.7797492,0.593167887,1.784505811,1.00237757,0.921193248,0.214279269,0.577278866,0.519866485,0.267345366,0.024966688,0,3.343723126,-2.147632825,-0.047475808,-0.031236828,-0.051498605,-0.156030902,37.34995912,1.711543337,0.370970491,3.244352027,2.667290844,2019,6,2018,6
b430,B+,19.53730664,19.13279168,17.85353303,19.33191459,5.659482216,0.919394959,-0.414955713,51,0.364406875,13.47330946,-1.216631401,-0.37899572,-0.05891881,-0.032721602,0.042058071,-0.022456036,0.000458451,-0.507547402,0.042328258,0.039339249,-0.945758545,-0.075980322,-0.070368893,0.051524437,-0.033652064,-0.105453096,0.948475563,0.085176501,-0.273071327,12.03556247,0.185672,-0.05891881,0.692465707,0.415155578,1.397100829,0.319425177,0.501970751,0.495616775,1.545983211,4.38567159,2.920057998,1.465783708,0.317716869,0.614617272,0.228006405,-0.239250405,-0.035721221,18.27391579,-0.773043921,0.012314103,-0.03425873,-0.027897843,-0.07619109,-0.092978422,-14.59448137,1.762255799,0.667300401,5.11038548,3.855227858,19.52271209,19.06618976,18.01646159,19.27201768,5.805134969,0.918026439,-0.545045066,50,0.454113844,13.26105479,-1.212112322,-0.150958449,0.014105911,-0.011121059,0.035837449,-0.007798473,0.000458451,-0.375642483,0.036131703,0.034462275,-0.945758545,-0.048442175,-0.033473502,0.072616255,-0.012310472,-0.052840421,0.927383745,0.084926727,-0.138393211,7.728876014,0.221739835,0.014105911,0.692465707,0.463133169,1.171992165,0.319425177,0.60397832,0.495616775,1.487838013,3.509757144,2.188177702,1.321611892,0.298216567,0.68623521,0.284917364,-0.239250405,0.000198136,18.36482758,-0.307792277,0.955970028,-0.001294932,-0.001007794,-0.048544275,-0.059638669,-14.59448137,1.689964868,0.633482868,6.579484295,3.748300192,2019,6,2018,6
b431,AA-,20.29850948,20.56680262,20.1164363,18.5055072,7.424761762,0.321315342,0.365265938,51,1.310302848,13.14204086,2.579966891,0.062745641,0.523875965,0.05609412,-0.004247525,0.060143546,0.008038742,3.471761647,0.002363607,0.002542234,0.000722204,0.045957568,0.052301023,0.257851493,0.045990783,0.039993734,0.742148507,0.21186071,0.072102222,0.280923156,0.701802582,0.523875965,0.326661577,0.100300718,14.43857375,1.951031972,0.137131935,2.465251354,0.493562708,0.276727515,0.242492652,0.064551104,0.017675388,0.087803526,2.346229512,0.344379685,0.09280063,18.93623087,38.23159755,36.78999464,0.432397102,0.110997928,0.299159427,0.060750571,0,2.797235406,1.307730427,14.36965115,15.87635826,20.27011556,20.51834689,20.08620719,18.4862526,7.3524411,0.262245992,-0.198794327,50,1.175414769,13.16590579,2.644958956,0.055999391,0.523875965,0.052459354,-0.004247525,0.054605258,0.006077175,3.006223771,0.002363607,0.002542234,0.000358415,0.04258663,0.046592167,0.248889184,0.0426019,0.036350251,0.751110816,0.206287284,0.065606847,0.280923156,0.701802582,0.523875965,0.347408525,0.10657226,4.234415114,1.951031972,0.13884862,2.465251354,0.504636462,0.276727515,0.242492652,0.064551104,0.017675388,0.087803526,2.346229512,0.344379685,0.086147082,18.73370529,38.23159755,36.78999464,0.392260113,0.065894977,0.179653436,0.023545515,0,2.763429605,1.281756403,11.03390725,12.03439211,2019,6,2018,6
